time,vpos
36000,-2.806185128564177
39600,-2.941054626306501
43200,-4.779134097385786
46800,-7.531319466638081
50400,-9.080825781795657
54000,-8.667562157255235
57600,-8.846295109924657
61200,-10.372702821674926
64800,-10.923685938595067
68400,-11.25553388435531
72000,-11.470278928493597
