time,cair.T
0,293.15
3600,292.82261555721794
7200,292.75106381105184
10800,292.6568977522193
14400,292.34785953115676
18000,292.5483935868076
21600,293.1693799143828
25200,293.92262303137676
28800,294.1462447115765
32400,294.32710020110704
36000,294.460381950862
39600,294.4771628147378
43200,294.5059861242228
46800,294.52832382280894
50400,294.4787040075757
54000,294.38496895082613
57600,294.26782592148055
61200,293.9732907475683
64800,293.67652232870785
68400,293.58611903452197
72000,293.37735223922755
75600,293.23493801249543
79200,293.0453138264261
82800,292.94566815449485
86400,292.8132811244079
90000,292.67377664645807
93600,292.571390395375
97200,292.48062243393616
100800,292.43277060098563
104400,292.59348124713506
108000,292.7726645141847
111600,293.1413083503522
115200,294.03067474539944
118800,294.5281429938509
122400,295.0702839759381
126000,295.54387624814945
129600,295.6297559346566
133200,295.6488186240854
136800,295.62773221798136
140400,295.52225539954503
144000,295.33742480279415
147600,295.1039325197421
151200,294.78307139284755
154800,294.45463658123964
158400,294.1170243977273
162000,293.8692336605359
165600,293.91868643673354
169200,293.70050700252415
172800,293.5590161100081
176400,293.3450711447485
180000,293.2294599416114
183600,293.1293280435812
187200,292.93284619746885
190800,293.08113325130046
194400,293.23694734985406
198000,293.4615817749746
201600,293.8109690067209
205200,294.4359275619329
208800,295.25730531829794
212400,296.0546736376196
216000,296.8204677718837
219600,297.55117841197966
223200,297.50384546483355
226800,297.3865989344432
230400,297.2035413515266
234000,296.9699971958294
237600,296.66945388586583
241200,296.3478560723316
244800,296.02061506116195
248400,295.6802041521399
252000,295.58608106744396
255600,295.36979617787534
259200,295.14360559286456
