time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.917342137867763,0.0,0.0
7200,19.84124151457297,0.0,0.0
10800,19.759499287457572,0.0,0.0
14400,19.675711663574532,0.0,0.0
18000,19.754768872531315,0.0,0.0
21600,20.252867774787433,0.0,0.0
25200,20.88888875417979,0.0,0.0
28800,21.0,0.0,0.0
32400,21.145936502850248,0.0,0.0
36000,21.28568341578881,0.0,0.0
39600,21.31264260229932,0.0,0.0
43200,21.35157359588544,0.0,0.0
46800,21.37336558980047,0.0,0.0
50400,21.33644729928551,0.0,0.0
54000,21.254269468012126,0.0,0.0
57600,21.163810047630534,0.0,0.0
61200,21.091429509545833,0.0,0.0
64800,20.988333820164712,0.0,0.0
68400,20.89516287750871,0.0,0.0
72000,20.815993391695315,0.0,0.0
75600,20.726822438921715,0.0,0.0
79200,20.62281698758926,0.0,0.0
82800,20.519639316828147,0.0,0.0
86400,20.420337466774868,0.0,0.0
90000,20.312418133542963,0.0,0.0
93600,20.204755177107018,0.0,0.0
97200,20.097882734208895,0.0,0.0
100800,20.0164181873119,0.0,0.0
104400,20.02295781317838,0.0,0.0
108000,20.042386985437247,0.0,0.0
111600,20.249928361028083,0.0,0.0
115200,20.90696562445936,0.0,0.0
118800,21.404938688535935,0.0,0.0
122400,21.947672330932164,0.0,0.0
126000,22.421646265940353,0.0,0.0
129600,22.50742450989725,0.0,0.0
133200,22.526369437622748,0.0,0.0
136800,22.505134110298854,0.0,0.0
140400,22.39943873991683,0.0,0.0
144000,22.347494089328393,0.0,0.0
147600,22.3373399119169,0.0,0.0
151200,22.258887034691554,0.0,0.0
154800,22.171091611704583,0.0,0.0
158400,22.07329456744452,0.0,0.0
162000,21.72848237939843,0.0,0.0
165600,21.627455695480535,0.0,0.0
169200,21.5270697802041,0.0,0.0
172800,21.186969239162067,0.0,0.0
176400,21.08612092004921,0.0,0.0
180000,20.98287196181866,0.0,0.0
183600,20.87787821675903,0.0,0.0
187200,20.772735599515386,0.0,0.0
190800,20.756720631678775,0.0,0.0
194400,20.748961034849856,0.0,0.0
198000,20.778972071786995,0.0,0.0
201600,20.812095216841954,0.0,0.0
205200,21.433609585612658,0.0,0.0
208800,22.251341174338847,0.0,0.0
212400,23.045253259132494,0.0,0.0
216000,23.807641685630358,0.0,0.0
219600,24.53507463840839,0.0,0.0
223200,24.48691650264618,0.0,0.0
226800,24.368932317781514,0.0,0.0
230400,24.184971758778318,0.0,0.0
234000,24.126915793917647,0.0,0.0
237600,24.068475426904854,0.0,0.0
241200,23.986634922961514,0.0,0.0
244800,23.898856878931554,0.0,0.0
248400,23.796988447058766,0.0,0.0
252000,23.692563663684496,1259.415385595396,0.0
255600,23.589673815753656,2640.0976646861996,0.0
259200,23.477841922128164,2717.2640151707496,0.0
