time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.797651240863672,0.0,0.0
7200,19.546252627654326,0.0,0.0
10800,19.65958713442626,0.0,0.0
14400,19.56790723205296,0.0,0.0
18000,19.628080556489863,0.0,0.0
21600,20.11821368435227,0.0,0.0
25200,20.870241021155607,0.0,0.0
28800,21.04365409223277,0.0,0.0
32400,21.28991478974018,0.0,0.0
36000,21.28082042366401,0.0,0.0
39600,21.266105045104666,0.0,0.0
43200,21.29797503216929,0.0,0.0
46800,21.076058842911152,0.0,0.0
50400,21.2121972975267,0.0,0.0
54000,21.375344094981756,0.0,0.0
57600,21.127982318874444,0.0,0.0
61200,20.810670831629693,0.0,0.0
64800,20.61186090498427,0.0,0.0
68400,20.289480596492865,0.0,0.0
72000,20.08882957411106,0.0,0.0
75600,19.913867108456884,0.0,0.0
79200,19.774453977670305,0.0,0.0
82800,19.903024117670327,0.0,0.0
86400,20.019549645034317,0.0,0.0
90000,19.66829204087503,0.0,0.0
93600,19.4684877785366,0.0,0.0
97200,19.174674892397775,0.0,0.0
100800,19.343618972781087,0.0,0.0
104400,19.510186544370924,0.0,0.0
108000,19.297263602096393,0.0,0.0
111600,19.661536648003505,0.0,0.0
115200,20.57482933656138,0.0,0.0
118800,21.0793586013437,0.0,0.0
122400,21.628206536803305,0.0,0.0
126000,22.107618224379962,0.0,0.0
129600,22.195510685358215,0.0,0.0
133200,22.216185784461288,0.0,0.0
136800,22.196705780853904,0.0,0.0
140400,22.092743049680337,0.0,0.0
144000,21.909423325746957,0.0,0.0
147600,22.145954760553536,0.0,0.0
151200,21.824253111184703,0.0,0.0
154800,21.494477102595283,0.0,0.0
158400,21.40067495833165,0.0,0.0
162000,21.060030745018082,0.0,0.0
165600,20.74930329700061,0.0,0.0
169200,20.533090036121337,0.0,0.0
172800,20.199033031210263,0.0,0.0
176400,19.91885330305638,0.0,0.0
180000,19.63829904449358,0.0,0.0
183600,19.304141968365343,0.0,0.0
187200,19.15671854777338,0.0,0.0
190800,19.097959819523055,0.0,0.0
194400,19.175619507421118,0.0,0.0
198000,19.405423531079748,0.0,0.0
201600,19.760891974070717,0.0,0.0
205200,20.895196325055736,0.0,0.0
208800,21.72933695210611,0.0,0.0
212400,22.538689996696462,0.0,0.0
216000,23.316152441947054,0.0,0.0
219600,24.057935115658324,0.0,0.0
223200,24.012667416431896,0.0,0.0
226800,23.897446546171977,0.0,0.0
230400,23.71621522741185,-7199998.95899764,0.0
234000,23.484530688195036,-14399876.883595955,0.0
237600,23.185526616891764,-21599755.327956606,0.0
241200,23.109004196431783,-21602879.26395832,0.0
244800,23.026437973556312,-21604116.0370961,0.0
248400,22.68531514463251,-28788999.340308927,0.0
252000,22.34510005301854,-35910239.101500496,0.0
255600,22.167471917539103,-38342235.23446524,0.0
259200,22.14352002616249,-35994298.34957464,0.0
