time,vpos
0,-48.90986299179577
3600,-71.7524488156832
7200,79.06014972448567
10800,-3.4559396347470157
14400,43.64450332868534
18000,48.01247011554943
21600,99.99949808101948
25200,79.70661779905302
28800,41.29045567386095
32400,-60.54683028386495
36000,-17.073543337306457
39600,-3.046284586379643
43200,-99.99999456577119
46800,69.82205664959102
50400,100.0
54000,-63.82395353489366
57600,-99.9999999166455
61200,-43.87431010194097
64800,-94.67700076284754
68400,-50.24760002695129
72000,-36.33658321724395
75600,-16.236144657883486
79200,92.97860864867525
82800,87.18257876981929
86400,-99.99999683923537
90000,-38.93027725592304
93600,-77.80608812014002
97200,100.0
100800,99.60127772723665
104400,-60.257368866026596
108000,96.53123253638516
111600,100.0
115200,-99.9955401917794
118800,-99.99999999994775
122400,-99.99922056172541
126000,-99.99999999995418
129600,-99.99999999999999
133200,-99.99999999999999
136800,-100.0
140400,-99.97280973339967
144000,99.99999999998983
147600,-99.99932800397316
151200,-99.99575883388263
154800,0.062236123698165224
158400,-99.85630651111454
162000,-87.26252525779564
165600,-49.364395201613526
169200,-100.0
172800,-75.6179784258217
176400,-75.26110923261938
180000,-96.7580068506066
183600,-20.908635156749376
187200,13.57863341945409
190800,66.08402691507908
194400,99.9999999936059
198000,99.99997703021536
201600,99.7912753011325
205200,-99.99999999998563
208800,-99.9999999997572
212400,-99.99743265350153
216000,-99.99846439021194
219600,-100.0
223200,-100.0
226800,-99.99998554163327
230400,-99.99830450830973
234000,-99.99831172723131
237600,-0.043388000023814044
241200,-0.017177404691459675
244800,-99.7900458779561
248400,-98.90610779432694
252000,-33.777724068954605
255600,32.61023451236945
259200,34.596214541094724
