time,x0
0,293.15
3600,292.96909018565464
7200,292.8541596306956
10800,292.798733576615
14400,292.8818000790424
18000,292.94107770294335
21600,293.36661829103065
25200,293.92621219866083
28800,294.1499999999999
32400,294.3665870492324
36000,294.500754771105
39600,294.52763946340644
43200,294.4975645200416
46800,294.51559837757657
50400,294.4307011081979
54000,294.34883400186163
57600,294.17133862327825
61200,293.8546322189458
64800,293.5193319166699
68400,293.18510744956944
72000,292.91438046477566
75600,292.81907354460424
79200,292.7081975067364
82800,292.61420347439815
86400,292.53499803048607
90000,292.46796951509845
93600,292.4154532280055
97200,292.5145088484168
100800,292.68205620034234
104400,292.79624406810177
108000,292.9211483535931
111600,293.1497766763297
115200,293.9758998063996
118800,294.4739601440033
122400,295.0166132682618
126000,295.4907213182201
129600,295.5769403974066
133200,295.5962893560307
136800,295.5754755664878
140400,295.47020714861145
144000,295.2855250625431
147600,295.03170248290525
151200,294.72784473923747
154800,294.53863538578855
158400,294.2005464238545
162000,293.86183209710276
165600,293.52192687936946
169200,293.184233809203
172800,292.96312317705457
176400,292.898619512029
180000,292.7827528340146
183600,292.9299095880289
187200,293.07554479669307
190800,292.7347036741215
194400,292.89246729687204
198000,293.1190316770185
201600,293.4707090117156
205200,294.10316154576395
208800,294.93244005651655
212400,295.73730999476544
216000,296.51051385173633
219600,297.2483757205934
223200,297.2028599830882
226800,297.08731543161474
230400,296.9058476764371
234000,296.6803416165792
237600,296.3813307917527
241200,296.05995267727377
244800,295.7339893042286
248400,295.395163926631
252000,295.05485299278956
255600,294.71777568980593
259200,294.4462525957958
