time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.81909018565466,0.0,0.0
7200,19.704159630695642,0.0,0.0
10800,19.64873357661503,0.0,0.0
14400,19.731800079042443,0.0,0.0
18000,19.79107770294337,0.0,0.0
21600,20.21661829103067,0.0,0.0
25200,20.776212198660858,0.0,0.0
28800,20.999999999999943,0.0,0.0
32400,21.21658704923243,0.0,0.0
36000,21.350754771105017,0.0,0.0
39600,21.377639463406467,0.0,0.0
43200,21.3475645200416,0.0,0.0
46800,21.36559837757659,0.0,0.0
50400,21.280701108197945,0.0,0.0
54000,21.198834001861655,0.0,0.0
57600,21.021338623278268,0.0,0.0
61200,20.704632218945846,0.0,0.0
64800,20.36933191666992,0.0,0.0
68400,20.035107449569466,0.0,0.0
72000,19.764380464775684,0.0,0.0
75600,19.66907354460426,0.0,0.0
79200,19.558197506736406,0.0,0.0
82800,19.464203474398175,0.0,0.0
86400,19.384998030486088,0.0,0.0
90000,19.31796951509847,0.0,0.0
93600,19.265453228005526,0.0,0.0
97200,19.364508848416847,0.0,0.0
100800,19.532056200342367,0.0,0.0
104400,19.646244068101794,0.0,0.0
108000,19.771148353593105,0.0,0.0
111600,19.999776676329702,0.0,0.0
115200,20.825899806399605,0.0,0.0
118800,21.32396014400331,0.0,0.0
122400,21.8666132682618,0.0,0.0
126000,22.34072131822012,0.0,0.0
129600,22.42694039740661,0.0,0.0
133200,22.446289356030718,0.0,0.0
136800,22.42547556648782,0.0,0.0
140400,22.320207148611473,0.0,0.0
144000,22.135525062543138,0.0,0.0
147600,21.88170248290527,0.0,0.0
151200,21.57784473923749,0.0,0.0
154800,21.388635385788575,0.0,0.0
158400,21.05054642385454,0.0,0.0
162000,20.711832097102786,0.0,0.0
165600,20.371926879369482,0.0,0.0
169200,20.034233809203045,0.0,0.0
172800,19.813123177054592,0.0,0.0
176400,19.748619512028995,0.0,0.0
180000,19.63275283401464,0.0,0.0
183600,19.779909588028943,0.0,0.0
187200,19.92554479669309,0.0,0.0
190800,19.5847036741215,0.0,0.0
194400,19.742467296872064,0.0,0.0
198000,19.969031677018506,0.0,0.0
201600,20.32070901171562,0.0,0.0
205200,20.953161545763976,0.0,0.0
208800,21.782440056516577,0.0,0.0
212400,22.587309994765462,0.0,0.0
216000,23.360513851736357,0.0,0.0
219600,24.098375720593424,0.0,0.0
223200,24.05285998308824,0.0,0.0
226800,23.937315431614763,0.0,0.0
230400,23.7558476764371,0.0,0.0
234000,23.53034161657922,0.0,0.0
237600,23.231330791752725,0.0,0.0
241200,22.909952677273793,0.0,0.0
244800,22.583989304228737,-7199999.928190022,0.0
248400,22.244869288098585,-14399999.89228505,0.0
252000,21.904518826532637,-21598785.354372654,0.0
255600,21.567484867009625,-28797570.052494306,0.0
259200,21.259179046550344,-34915392.21062063,0.0
