time,solrad,Tout,occ,dpos,vpos
471600.00000000006,0.0,6.199999809265138,1.0,19.60784339904785,3.5294117689132682
475200.00000000006,0.0,4.699999809265137,0.2833333333333333,19.60784339904785,3.5294117689132682
478800.00000000006,0.0,3.6000003814697266,0.0,19.60784339904785,3.5294117689132682
482400.00000000006,0.0,3.1000001430511475,0.0,0.0,3.5294117689132682
486000.00000000006,0.0,3.1000001430511475,0.0,0.0,3.5294117689132682
489600.00000000006,0.0,3.1000001430511475,0.0,0.0,3.5294117689132682
493200.00000000006,0.0,3.1000001430511475,0.0,0.0,3.5294117689132682
496800.00000000006,0.0,3.1000001430511475,0.0,0.0,3.5294117689132682
500400.00000000006,0.0,3.1000001430511475,0.2,0.0,3.5294117689132682
504000.00000000006,0.0,3.399999976158142,1.2000000000000002,0.0,3.5294117689132682
507600.00000000006,0.0,4.487499952316284,0.8166666666666667,9.803921699523926,3.5294117689132682
511200.00000000006,44.0,5.0375001430511475,5.25,0.0,3.5294117689132682
514800.00000000006,117.85333124796549,5.300000190734863,31.6,9.803921699523926,3.5294117689132682
518400.00000000006,304.53332773844403,8.050000190734863,17.933333333333334,53.46405029296875,3.5294117689132682
522000.00000000006,461.68000284830725,9.300000190734863,35.166666666666664,57.647056579589844,3.5294117689132682
525600.0,432.7466684977213,9.550000190734863,36.266666666666666,70.19607543945311,3.5294117689132682
529200.0,489.06667073567706,9.300000190734863,33.516666666666666,57.64705657958984,3.5294117689132682
532800.0,559.7333221435547,9.300000190734863,24.083333333333336,45.09803771972656,3.5294117689132682
536400.0,402.87999979654955,9.300000190734863,2.6,45.09803771972656,3.5294117689132682
540000.0,328.8000030517578,9.300000190734863,0.05,32.35294055938721,3.5294117689132682
543600.0,168.0,8.800000190734863,0.0,9.803921699523926,3.5294117689132682
547200.0,83.68000030517578,8.800000190734863,0.0,0.0,3.5294117689132682
550800.0,9.333333333333334,7.25,0.05,0.0,3.5294117689132682
554400.0,9.333333333333334,6.199999809265138,0.0,9.803921699523926,3.5294117689132682
558000.0,9.333333333333334,4.699999809265137,0.0,19.60784339904785,3.5294117689132682
561600.0,9.333333333333334,3.6999998092651367,0.0,19.60784339904785,3.5294117689132682
565200.0,9.333333333333334,3.6999998092651367,0.03333333333333334,19.60784339904785,3.5294117689132682
568800.0,9.333333333333334,2.6999998092651367,0.18333333333333326,19.60784339904785,3.5294117689132682
572400.0,9.333333333333334,2.1999998092651367,0.0,9.803921699523926,3.5294117689132682
576000.0,9.333333333333334,1.6999998092651367,0.0,0.0,3.5294117689132682
579600.0,9.333333333333334,1.6999998092651367,0.0,0.0,3.5294117689132682
583200.0,9.333333333333334,0.5,0.0,0.0,3.5294117689132682
586800.0,9.333333333333334,0.5,0.0,0.0,3.5294117689132682
590400.0,9.333333333333334,1.166666666666667,1.0,0.0,3.5294117689132682
594000.0,45.75,1.8333333333333335,2.033333333333333,9.803921699523926,3.5294117689132682
597600.0,156.9333324432373,4.0,2.1166666666666667,19.60784339904785,3.5294117689132682
601200.0,298.82666778564453,5.5,8.783333333333333,32.35294055938721,3.5294117689132682
604800.0,465.59999084472656,7.0,11.683333333333332,45.09803771972656,3.5294117689132682
608400.0,598.5599975585938,8.0,38.56666666666666,45.09803771972656,3.5294117689132682
612000.0,629.8666585286459,8.5,39.06666666666666,70.19607543945311,3.5294117689132682
615600.0,687.3333333333333,8.5,4.35,70.19607543945311,3.5294117689132682
619200.0,686.9866638183594,8.5,4.033333333333333,32.35294055938721,3.5294117689132682
622800.0,498.02665710449224,9.5,4.0,0.0,3.5294117689132682
626400.0,384.1599985758463,9.5,3.333333333333333,0.0,3.5294117689132682
630000.0,240.20000076293945,9.0,3.0,0.0,3.5294117689132682
633600.0,106.67999903361002,8.0,3.0,0.0,3.5294117689132682
637200.0,13.0,6.0,3.35,0.0,3.5294117689132682
640800.0,0.0,3.899999936421712,2.9499999999999997,9.803921699523926,3.5294117689132682
644400.0,0.0,3.1999998092651367,2.0,19.60784339904785,3.5294117689132682
648000.0,0.0,2.6499998569488525,0.6666666666666666,19.60784339904785,3.5294117689132682
651600.0,0.0,2.0999999046325684,0.0,19.60784339904785,3.5294117689132682
655200.0,0.0,2.0999999046325684,0.0,0.0,3.5294117689132682
658800.0,0.0,2.0999999046325684,0.9666666666666666,0.0,3.5294117689132682
662400.0,0.0,1.5999999046325684,1.0,0.0,3.5294117689132682
666000.0,0.0,1.0999999046325684,1.0,0.0,3.5294117689132682
669600.0,0.0,1.0999999046325684,1.0,0.0,3.5294117689132682
673200.0,0.0,1.0999999046325684,1.0,0.0,3.5294117689132682
676800.0,0.0,2.0999999046325684,2.0666666666666664,0.0,3.5294117689132682
680400.0,0.0,2.3928571428571423,24.833333333333336,19.60784339904785,3.5294117689132682
684000.0,73.33333333333334,3.850000381469727,27.416666666666664,38.62744998931885,3.5294117689132682
687600.0,247.65333557128906,5.600000381469727,0.1,45.09803771972656,3.5294117689132682
691200.0,434.0800018310547,7.850000381469728,1.9499999999999997,22.54901885986328,3.5294117689132682
694800.0,537.3866678873699,9.350000381469727,20.633333333333333,9.803921699523926,3.5294117689132682
698400.0,555.1999918619792,11.600000381469727,21.78333333333333,45.09803771972656,3.5294117689132682
702000.0,571.8400014241536,11.100000381469727,5.133333333333334,45.09803771972656,3.5294117689132682
705600.0,432.05332946777344,11.100000381469727,0.03333333333333334,32.35294055938721,3.5294117689132682
709200.0,385.0133285522461,11.100000381469727,0.016666666666666666,0.0,3.5294117689132682
712800.0,334.53333028157545,11.100000381469727,0.0,0.0,3.5294117689132682
716400.0,111.02666473388672,10.600000381469727,0.0,0.0,3.5294117689132682
720000.0,43.84000015258789,9.100000381469727,0.0,0.0,3.5294117689132682
723600.0,0.0,7.449999809265137,0.0,0.0,3.5294117689132682
727200.0,0.0,5.800000190734862,0.31666666666666665,0.0,3.5294117689132682
730800.0,0.0,5.25,1.0,9.803921699523926,3.5294117689132682
734400.0,0.0,4.699999809265137,0.2,19.60784339904785,3.5294117689132682
738000.0,0.0,4.699999809265137,0.6166666666666667,19.60784339904785,3.5294117689132682
741600.0,0.0,4.699999809265137,0.0,19.60784339904785,3.5294117689132682
745200.0,0.0,5.199999809265137,0.16666666666666666,19.60784339904785,3.5294117689132682
748800.0,0.0,5.699999809265138,0.0,19.60784339904785,3.5294117689132682
752400.0,0.0,5.199999809265137,0.0,0.0,3.5294117689132682
756000.0,0.0,4.699999809265137,0.0,0.0,3.5294117689132682
759600.0,0.0,4.699999809265137,0.7833333333333333,0.0,3.5294117689132682
763200.0,0.0,5.800000190734862,1.25,19.60784339904785,3.5294117689132682
766800.0,11.25,5.800000190734862,15.933333333333334,19.60784339904785,3.5294117689132682
770400.0,72.09000015258789,6.800000190734862,16.133333333333333,45.09803771972656,3.5294117689132682
774000.0,174.66666920979821,8.550000190734863,1.0333333333333334,45.09803771972656,3.5294117689132682
777600.0,394.50666300455725,11.349999904632568,1.6333333333333333,22.54901885986328,3.5294117689132682
781200.0,288.9066594441732,11.399999618530273,20.116666666666667,9.803921699523926,3.5294117689132682
784800.0,132.8599993387858,10.899999618530273,20.96666666666667,45.09803771972656,3.5294117689132682
788400.0,150.68666330973306,11.399999618530273,0.31666666666666665,45.09803771972656,3.5294117689132682
792000.0,355.3333282470703,11.399999618530273,0.0,27.450979709625244,3.5294117689132682
795600.0,358.15999857584643,10.899999618530273,0.0,9.803921699523926,3.5294117689132682
799200.0,286.0533294677734,10.899999618530273,0.0,9.803921699523926,3.5294117689132682
802800.0,97.02000045776367,10.899999618530273,0.13333333333333333,9.803921699523926,3.5294117689132682
806400.0,10.0,9.399999618530273,1.0,9.803921699523926,3.5294117689132682
810000.0,0.0,8.899999618530273,0.65,19.60784339904785,3.5294117689132682
813600.0,0.0,8.399999618530273,0.9166666666666666,19.60784339904785,3.5294117689132682
817200.0,0.0,7.8999996185302725,0.5833333333333334,19.60784339904785,3.5294117689132682
820800.0,0.0,8.349999904632568,0.4166666666666667,19.60784339904785,3.5294117689132682
824400.0,0.0,7.800000190734862,0.0,19.60784339904785,3.5294117689132682
