time,cair.T
0,293.15
3600,293.0673512332935
7200,292.99087700511626
10800,292.9090992093638
14400,292.8253720210388
18000,292.7781433648661
21600,293.15138459197277
25200,293.90594381064926
28800,294.1298623085802
32400,294.2801000892525
36000,294.42033372238507
39600,294.44742667259015
43200,294.4864835833294
46800,294.5085441011404
50400,294.47209002264424
54000,294.3900145675896
57600,294.2996243282412
61200,294.22694356195996
64800,294.13387256090914
68400,294.0411389401619
72000,293.95975755693206
75600,293.86928512767065
79200,293.7650355785176
82800,293.66139297238635
86400,293.5613600317202
90000,293.4526145014242
93600,293.34449044346644
97200,293.23741179705956
100800,293.1558130247988
104400,293.07464313005806
108000,293.00763110264376
111600,293.31016402107485
115200,294.15
118800,294.64582316888226
122400,295.18650972468714
126000,295.6587108117856
129600,295.743873835663
133200,295.7623280300947
136800,295.7406037991331
140400,295.63442323021707
144000,295.44882447686365
147600,295.4385967827085
151200,295.3600117578539
154800,295.2727437164447
158400,295.1752232224391
162000,295.07581383421365
165600,294.9737338831956
169200,294.8722337260347
172800,294.7757897003262
176400,294.6727511765432
180000,294.5674885078066
183600,294.45977919634987
187200,294.3519100827146
190800,294.2482666294006
194400,294.15296914283925
198000,294.1279112538238
201600,294.2282248498821
205200,294.8423474847773
208800,295.65161550009867
212400,296.4375793057146
216000,297.1922351321221
219600,297.91232963476205
223200,297.8628030565207
226800,297.7435365477552
230400,297.5582709449124
234000,297.3885689858011
237600,297.2811219364083
241200,297.1987431890136
244800,297.1103921255588
248400,297.00792203491113
252000,296.9031085565314
255600,296.7999180629917
259200,296.68769809980375
