time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.917351233293516,0.0,0.0
7200,19.840877005116283,0.0,0.0
10800,19.759099209363796,0.0,0.0
14400,19.67537202103881,0.0,0.0
18000,19.628143364866105,0.0,0.0
21600,20.001384591972794,0.0,0.0
25200,20.755943810649285,0.0,0.0
28800,20.97986230858021,0.0,0.0
32400,21.13010008925255,0.0,0.0
36000,21.27033372238509,0.0,0.0
39600,21.297426672590177,0.0,0.0
43200,21.336483583329425,0.0,0.0
46800,21.35854410114041,0.0,0.0
50400,21.32209002264426,0.0,0.0
54000,21.24001456758964,0.0,0.0
57600,21.149624328241202,0.0,0.0
61200,21.07694356195998,0.0,0.0
64800,20.983872560909163,0.0,0.0
68400,20.89113894016191,0.0,0.0
72000,20.809757556932084,0.0,0.0
75600,20.719285127670673,0.0,0.0
79200,20.61503557851762,0.0,0.0
82800,20.511392972386375,0.0,0.0
86400,20.41136003172022,0.0,0.0
90000,20.302614501424216,0.0,0.0
93600,20.194490443466464,0.0,0.0
97200,20.087411797059588,0.0,0.0
100800,20.00581302479884,0.0,0.0
104400,19.924643130058087,0.0,0.0
108000,19.85763110264378,0.0,0.0
111600,20.160164021074877,0.0,0.0
115200,21.0,0.0,0.0
118800,21.495823168882282,0.0,0.0
122400,22.036509724687164,0.0,0.0
126000,22.508710811785647,0.0,0.0
129600,22.593873835663032,0.0,0.0
133200,22.612328030094716,0.0,0.0
136800,22.590603799133135,0.0,0.0
140400,22.48442323021709,0.0,0.0
144000,22.298824476863672,0.0,0.0
147600,22.28859678270851,0.0,0.0
151200,22.21001175785392,0.0,0.0
154800,22.122743716444745,0.0,0.0
158400,22.025223222439138,0.0,0.0
162000,21.92581383421367,0.0,0.0
165600,21.823733883195644,0.0,0.0
169200,21.722233726034744,0.0,0.0
172800,21.62578970032621,0.0,0.0
176400,21.522751176543238,0.0,0.0
180000,21.417488507806638,0.0,0.0
183600,21.309779196349893,0.0,0.0
187200,21.20191008271462,0.0,0.0
190800,21.098266629400598,0.0,0.0
194400,21.002969142839277,0.0,0.0
198000,20.977911253823834,0.0,0.0
201600,21.078224849882133,0.0,0.0
205200,21.692347484777315,0.0,0.0
208800,22.501615500098694,0.0,0.0
212400,23.287579305714644,0.0,0.0
216000,24.04223513212213,0.0,0.0
219600,24.762329634762068,0.0,0.0
223200,24.712803056520727,0.0,0.0
226800,24.593536547755207,0.0,0.0
230400,24.40827094491243,0.0,0.0
234000,24.238568985801123,0.0,0.0
237600,24.131121936408306,0.0,0.0
241200,24.048743189013635,0.0,0.0
244800,23.960392125558826,0.0,0.0
248400,23.857922034911155,0.0,0.0
252000,23.7531085565314,0.0,0.0
255600,23.64991806299173,0.0,0.0
259200,23.537698099803777,-1307.9396320775872,0.0
