time,T
442800.0,23.81252082961464
446400.0,24.15022440111511
450000.0,24.458821349461175
453600.0,24.609135946315348
457200.0,24.579352648915744
460800.0,24.532052062162222
464400.0,24.47349072795663
468000.0,24.40984114211676
471600.0,24.34098168463953
475200.0,24.266880748491644
478800.0,24.17232205034179
482400.0,24.067147029217324
486000.0,23.95973059745586
489600.0,23.852923965345553
493200.0,23.74672367107263
496800.0,23.6411262724759
500400.0,23.53612834693513
504000.0,23.43528283599551
507600.0,23.35456255937754
511200.0,23.2736773578103
514800.0,23.278422267944507
518400.0,23.756236864466814
522000.0,24.01123122528884
525600.0,24.574382768259568
529200.0,25.140272258063817
532800.0,25.647130063089833
536400.0,25.99241640991204
540000.0,25.97541692615181
543600.0,25.912737479729913
547200.0,25.837196850482883
550800.0,25.757068805878305
554400.0,25.664993105611813
558000.0,25.5666595977695
561600.0,25.460368872342997
565200.0,25.34900458677828
568800.0,25.238827649981545
572400.0,25.12611007461419
576000.0,25.008127911728707
579600.0,24.887977045197715
583200.0,24.768508271285384
586800.0,24.642905355794767
590400.0,24.51801548403131
594000.0,24.414789413995038
597600.0,24.33595835235178
601200.0,24.27801510505003
604800.0,24.35244187648931
608400.0,24.494161266722585
612000.0,25.10192069762485
615600.0,25.70466662424002
619200.0,25.73079501097766
622800.0,25.7515054796973
626400.0,25.76594431972245
630000.0,25.76260621498659
633600.0,25.742452714605918
637200.0,25.708843779403082
640800.0,25.664314952525217
644400.0,25.600879554225173
648000.0,25.51830072341062
651600.0,25.411123232568002
655200.0,25.290400112164832
658800.0,25.170362333037588
662400.0,25.067210556195164
666000.0,24.96242949668033
669600.0,24.85547081339064
673200.0,24.749185820598655
676800.0,24.643570274992328
680400.0,24.562513403694936
684000.0,24.870775082304817
687600.0,25.228180195262212
691200.0,25.14477021595377
694800.0,25.11669935656579
698400.0,25.414758795468742
702000.0,25.73989717967811
705600.0,25.786408058719132
709200.0,25.740895717937406
712800.0,25.692571107557853
716400.0,25.641244569482012
720000.0,25.574074353408776
723600.0,25.494773023124992
727200.0,25.403946807732325
730800.0,25.30953060785731
734400.0,25.223937733424464
738000.0,25.12238325833289
741600.0,25.02841348861881
745200.0,24.92462311484502
748800.0,24.827079577026666
752400.0,24.73010913909667
756000.0,24.63085071443851
759600.0,24.529317291875543
763200.0,24.441800863874107
766800.0,24.369095531644348
770400.0,24.549605802659926
774000.0,24.73995678405828
777600.0,24.687634399273747
