time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.98138075310419,0.0,0.0
7200,19.969046173803918,0.0,0.0
10800,19.95144792891506,0.0,0.0
14400,19.931916933716025,0.0,0.0
18000,19.948733871495847,0.0,0.0
21600,20.382025521372043,0.0,0.0
25200,20.95284602347124,0.0,0.0
28800,21.0,0.0,0.0
32400,21.145873648773318,0.0,0.0
36000,21.2860709031321,0.0,0.0
39600,21.313354150230566,0.0,0.0
43200,21.352510101416613,0.0,0.0
46800,21.37361370049149,0.0,0.0
50400,21.337038474701842,0.0,0.0
54000,21.173204389677608,0.0,0.0
57600,21.082705275611886,0.0,0.0
61200,21.0103864840637,0.0,0.0
64800,20.917506386687535,0.0,0.0
68400,20.824087068235883,0.0,0.0
72000,20.741749563319274,0.0,0.0
75600,20.651693134070968,0.0,0.0
79200,20.547314556156266,0.0,0.0
82800,20.44364505691584,0.0,0.0
86400,20.34396838419849,0.0,0.0
90000,20.288925896277817,0.0,0.0
93600,20.234607979470525,0.0,0.0
97200,20.180914091989337,0.0,0.0
100800,20.13439816468542,0.0,0.0
104400,20.07752772798068,0.0,0.0
108000,20.02749285107808,0.0,0.0
111600,20.165203227088227,0.0,0.0
115200,20.837588597878664,0.0,0.0
118800,21.33716486869099,0.0,0.0
122400,21.88142318445398,0.0,0.0
126000,22.356719194051266,0.0,0.0
129600,22.442956229103288,0.0,0.0
133200,22.46226711378125,0.0,0.0
136800,22.441396378972,0.0,0.0
140400,22.336062838078476,0.0,0.0
144000,22.315774450458264,0.0,0.0
147600,22.30373055845297,0.0,0.0
151200,22.225451302352496,0.0,0.0
154800,21.89388224636997,0.0,0.0
158400,21.84088363516679,0.0,0.0
162000,21.741975725321822,0.0,0.0
165600,21.640926356338525,0.0,0.0
169200,21.540536099873975,0.0,0.0
172800,21.200405839137147,0.0,0.0
176400,21.14067433579305,0.0,0.0
180000,21.078668951358566,0.0,0.0
183600,21.003405828350424,0.0,0.0
187200,20.903316916060533,0.0,0.0
190800,20.776618476052533,0.0,0.0
194400,20.616830849946723,0.0,0.0
198000,20.481609600939464,0.0,0.0
201600,20.403124568071917,0.0,0.0
205200,21.035998070976405,0.0,0.0
208800,21.866735926861566,0.0,0.0
212400,22.67286240828173,0.0,0.0
216000,23.447133789862278,0.0,0.0
219600,24.185843993682568,0.0,0.0
223200,24.139788790999717,0.0,0.0
226800,24.023775197804582,0.0,0.0
230400,23.841820144989697,0.0,0.0
234000,23.854718108299835,0.0,0.0
237600,23.797637290389787,-11119.449346288373,0.0
241200,23.71716802674706,-19872.9724158026,0.0
244800,23.63071928159883,-24358.289598083145,0.0
248400,23.53031187433743,-26347.765611669136,0.0
252000,23.427320704629324,-27451.067777357137,0.0
255600,23.325944650938425,-27657.98415951563,0.0
259200,23.21566512176247,-25957.339112858954,0.0
