time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.794701854177276,0.0,0.0
7200,19.63335270056797,0.0,0.0
10800,19.554337276711294,0.0,0.0
14400,19.632553268056483,0.0,0.0
18000,19.71688351269404,0.0,0.0
21600,20.33160642760123,0.0,0.0
25200,20.776353241022832,0.0,0.0
28800,20.999951440385246,0.0,0.0
32400,21.191857332433358,0.0,0.0
36000,21.36481562951849,0.0,0.0
39600,21.409575569907588,0.0,0.0
43200,21.43227945999689,0.0,0.0
46800,21.44203047680361,0.0,0.0
50400,21.356300512532982,0.0,0.0
54000,21.213679626259818,0.0,0.0
57600,21.173613361891,0.0,0.0
61200,20.861326434439093,0.0,0.0
64800,20.524986316021284,0.0,0.0
68400,20.189849485790262,0.0,0.0
72000,19.919835923417452,0.0,0.0
75600,19.728836205954337,0.0,0.0
79200,19.575379496324842,0.0,0.0
82800,19.45465910176432,0.0,0.0
86400,19.389668782880733,0.0,0.0
90000,19.32902658064944,0.0,0.0
93600,19.19540597927181,0.0,0.0
97200,19.337631872082966,0.0,0.0
100800,19.505522114742405,0.0,0.0
104400,19.581262321332247,0.0,0.0
108000,19.74306777554358,0.0,0.0
111600,20.102469350434546,0.0,0.0
115200,20.97744967923842,0.0,0.0
118800,21.472685233974914,0.0,0.0
122400,22.01270397209703,0.0,0.0
126000,22.484348521172137,0.0,0.0
129600,22.569582634987967,0.0,0.0
133200,22.588135773453246,0.0,0.0
136800,22.56655736482344,0.0,0.0
140400,22.460495052966166,0.0,0.0
144000,22.27547335443387,0.0,0.0
147600,22.020642808035575,0.0,0.0
151200,21.69940306613654,0.0,0.0
154800,21.4129028299389,0.0,0.0
158400,21.07472411396185,0.0,0.0
162000,20.73557864607153,0.0,0.0
165600,20.39552001151037,0.0,0.0
169200,20.057392399771345,0.0,0.0
172800,19.753200859908702,0.0,0.0
176400,19.529981108395987,0.0,0.0
180000,19.485435034568013,0.0,0.0
183600,19.633426427882853,0.0,0.0
187200,19.775047840694185,0.0,0.0
190800,19.924236098694166,0.0,0.0
194400,19.832099707902046,0.0,0.0
198000,19.849369915402235,0.0,0.0
201600,20.124276341661925,0.0,0.0
205200,20.926053781263306,0.0,0.0
208800,21.76048316546246,0.0,0.0
212400,22.570069500228783,0.0,0.0
216000,23.346536228917216,0.0,0.0
219600,24.087366079495098,0.0,0.0
223200,24.041921298188697,0.0,0.0
226800,23.926534482351542,0.0,0.0
230400,23.74513411388517,0.0,0.0
234000,23.51346166046028,0.0,0.0
237600,23.21427004688212,0.0,0.0
241200,22.89299810254181,0.0,0.0
244800,22.56784466370766,-7187366.519980646,0.0
248400,22.330737052341988,-11388896.196815953,0.0
252000,22.092492364906718,-15569437.898611536,0.0
255600,21.908588121574155,-18230027.128955886,0.0
259200,21.959668279562607,-13717921.37952689,0.0
