time,vpos
0,-50.11499719440101
3600,-34.96468476376226
7200,0.6341973420916194
10800,65.74665699895102
14400,53.67552367933119
18000,99.9994600316291
21600,-24.25099444821306
25200,99.99999999939321
28800,18.848521353315462
32400,13.610552057049318
36000,7.56061279437971
39600,-6.313180008004003
43200,-4.726899107386858
46800,-19.883183417211164
50400,-24.6551379911682
54000,20.502876051161817
57600,-97.84109273612646
61200,-99.99980301175977
64800,-99.99673213600092
68400,-78.85729392193495
72000,-43.31456543214979
75600,-22.403620118260264
79200,-9.383381999202305
82800,11.92006396853473
86400,17.28565188460548
90000,-12.716702457625692
93600,99.72782974297904
97200,99.99997020254467
100800,62.86865695133626
104400,93.14883015832196
108000,96.27259886717842
111600,88.40994109212218
115200,-99.99987235269651
118800,-99.99999999726522
122400,-99.99999999539538
126000,-99.99946595670133
129600,-100.0
133200,-99.99360014902898
136800,-99.99997692556495
140400,-99.87342663209792
144000,-99.99806385248846
147600,-99.99996018282388
151200,-82.60503203818908
154800,-99.98034731334637
158400,-99.99999997881008
162000,-99.99999996500244
165600,-99.99978773057899
169200,-88.81968969704846
172800,-53.37806198718516
176400,20.258180561742282
180000,99.99897749247279
183600,98.0606529989888
187200,100.0
190800,-1.4061671213952578
194400,14.608166175994755
198000,68.28285208796106
201600,-33.43956283491765
205200,-99.99999482259281
208800,-99.99999999999997
212400,-99.99567441867528
216000,-99.99999999949821
219600,-100.0
223200,-99.99999999999287
226800,-99.99999999999996
230400,-99.99997911643254
234000,-99.99999999999999
237600,-99.99999998903387
241200,-99.82453499973076
244800,-58.35457884493474
248400,-58.06307919160515
252000,-36.952628199227064
255600,62.668135408735615
259200,99.99999152285378
