time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.675249706643626,0.0,0.0
7200,19.355568299327388,0.0,0.0
10800,19.43926116349371,0.0,0.0
14400,19.44771993911303,0.0,0.0
18000,19.442439659209867,0.0,0.0
21600,20.022467839447813,0.0,0.0
25200,20.776351634453476,0.0,0.0
28800,21.0,0.0,0.0
32400,21.160391783118484,0.0,0.0
36000,21.29732965881857,0.0,0.0
39600,21.324125264572046,0.0,0.0
43200,21.290233340359805,0.0,0.0
46800,21.281822735144033,0.0,0.0
50400,21.035508667176657,0.0,0.0
54000,21.109885271540918,0.0,0.0
57600,20.999999999999943,0.0,0.0
61200,20.730578883923215,0.0,0.0
64800,20.48648981611666,0.0,0.0
68400,20.377700789636606,0.0,0.0
72000,20.131127179725638,0.0,0.0
75600,20.018070032668163,0.0,0.0
79200,19.881665615952272,0.0,0.0
82800,19.782130411694197,0.0,0.0
86400,19.802826837119596,0.0,0.0
90000,19.79965930925198,0.0,0.0
93600,19.691082612291495,0.0,0.0
97200,19.585692822297972,0.0,0.0
100800,19.50144979348255,0.0,0.0
104400,19.668026352342963,0.0,0.0
108000,19.593866531538026,0.0,0.0
111600,19.96406236968977,0.0,0.0
115200,20.8701334872884,0.0,0.0
118800,21.368870846194454,0.0,0.0
122400,21.912320735441824,0.0,0.0
126000,22.386928683222266,0.0,0.0
129600,22.472894060692056,0.0,0.0
133200,22.492019339763885,0.0,0.0
136800,22.47251175162029,0.0,0.0
140400,22.367059574976736,0.0,0.0
144000,22.18302240875755,0.0,0.0
147600,22.105786048589437,0.0,0.0
151200,21.90718547155211,0.0,0.0
154800,21.59155834753676,0.0,0.0
158400,21.293318180209326,0.0,0.0
162000,21.019805818338057,0.0,0.0
165600,20.735924970555857,0.0,0.0
169200,20.76796046302212,0.0,0.0
172800,20.640280947794338,0.0,0.0
176400,20.309330683152155,0.0,0.0
180000,20.45540286532588,0.0,0.0
183600,20.323805306412908,0.0,0.0
187200,20.03942347513282,0.0,0.0
190800,19.721084665910155,0.0,0.0
194400,19.84593189827359,0.0,0.0
198000,20.0283601562366,0.0,0.0
201600,20.37958088511948,0.0,0.0
205200,21.18819669016756,0.0,0.0
208800,22.013722422812123,0.0,0.0
212400,22.814960692814566,0.0,0.0
216000,23.5844853666909,0.0,0.0
219600,24.318719290906813,0.0,0.0
223200,24.271908164872343,0.0,0.0
226800,24.15520871843671,0.0,0.0
230400,23.972595765402048,-7199999.9999999525,0.0
234000,23.767124332235028,-13580653.926588576,0.0
237600,23.519909876898737,-19203584.841117248,0.0
241200,23.247777721562215,-24902383.37743108,0.0
244800,22.97043189969395,-30610079.85733994,0.0
248400,22.655392495613285,-37036964.658141576,0.0
252000,22.338444291119288,-43478704.80308981,0.0
255600,22.147566412136257,-46301684.74161207,0.0
259200,22.089861496463982,-44950069.97357526,0.0
