time,vpos
0,-98.98741252611578
3600,-99.99999961176734
7200,66.49701491882543
10800,36.95179853347369
14400,16.537870635633304
18000,83.57822876637498
21600,99.96894862766554
25200,100.0
28800,5.94647065518486
32400,-1.2374608426906537
36000,-0.02493489328167949
39600,-29.76834004559518
43200,-12.604586445460345
46800,-85.99350005825914
50400,63.28839266098064
54000,-8.297841296932395
57600,-80.75836558005123
61200,-62.54353464931876
64800,-7.592477571912372
68400,-68.82779075402401
72000,-10.959153134007611
75600,-14.765358967108396
79200,-0.01684513490738154
82800,47.71293059658866
86400,41.72711800213405
90000,-1.3498719902786072
93600,-0.29954096873307234
97200,-2.4071347949580995
100800,99.99976374741976
104400,-3.1498000870598655
108000,99.99270216645736
111600,99.99999999999987
115200,-99.99999999988276
118800,-99.99999999997394
122400,-99.99999999999935
126000,-99.99999999997006
129600,-99.99999999990148
133200,-99.38059952477654
136800,-99.99999999999999
140400,-99.67693715277167
144000,-27.673212866383608
147600,-49.73839188363653
151200,-94.04626033817482
154800,-83.27722743168441
158400,-72.71103593184229
162000,-76.42026554855123
165600,52.05101349747066
169200,-15.00044788601822
172800,-95.36618975777812
176400,99.99999947632392
180000,-12.024111175103101
183600,-74.47264686638599
187200,-90.44838477729219
190800,86.840479931366
194400,82.16597453862092
198000,99.99999999999912
201600,-27.659817114588126
205200,-99.99999919668544
208800,-99.99999999999723
212400,-100.0
216000,-100.0
219600,-99.99999999998856
223200,-100.0
226800,-100.0
230400,-88.62019342484186
234000,-78.09626270178714
237600,-79.14997967102563
241200,-79.27356222095693
244800,-89.26228890002261
248400,-89.468613124281
252000,-39.208054701697634
255600,18.772427333844593
259200,36.34901196881451
