time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.917402199396406,0.0,0.0
7200,19.8413081491787,0.0,0.0
10800,19.759606528549455,0.0,0.0
14400,19.67580246918169,0.0,0.0
18000,19.75486250113329,0.0,0.0
21600,20.252538552775945,0.0,0.0
25200,20.888742725496115,0.0,0.0
28800,21.0,0.0,0.0
32400,21.14601451724951,0.0,0.0
36000,21.28571605813761,0.0,0.0
39600,21.312707793353354,0.0,0.0
43200,21.351385170643198,0.0,0.0
46800,21.373310649410087,0.0,0.0
50400,21.336525322885905,0.0,0.0
54000,21.25445576854105,0.0,0.0
57600,21.164052491725386,0.0,0.0
61200,21.091388770237984,0.0,0.0
64800,20.99843224304226,0.0,0.0
68400,20.905579290782327,0.0,0.0
72000,20.823969324560665,0.0,0.0
75600,20.73342865096123,0.0,0.0
79200,20.629223988326828,0.0,0.0
82800,20.525969953624156,0.0,0.0
86400,20.425666620185723,0.0,0.0
90000,20.316874238209152,0.0,0.0
93600,20.209077996979374,0.0,0.0
97200,20.101837220163077,0.0,0.0
100800,20.020276777646643,0.0,0.0
104400,20.02586532021394,0.0,0.0
108000,20.044339524402176,0.0,0.0
111600,20.250647729468596,0.0,0.0
115200,20.90676722281404,0.0,0.0
118800,21.40474711606163,0.0,0.0
122400,21.947484799903577,0.0,0.0
126000,22.421464351300415,0.0,0.0
129600,22.50724595663928,0.0,0.0
133200,22.52619310781307,0.0,0.0
136800,22.504957012935165,0.0,0.0
140400,22.399260301297147,0.0,0.0
144000,22.347404780799252,0.0,0.0
147600,22.336909971520242,0.0,0.0
151200,22.258599693254553,0.0,0.0
154800,22.171038214276336,0.0,0.0
158400,22.073232640392064,0.0,0.0
162000,21.973153354034764,0.0,0.0
165600,21.87081789769428,0.0,0.0
169200,21.769078952630935,0.0,0.0
172800,21.672326940688095,0.0,0.0
176400,21.56892034370702,0.0,0.0
180000,21.46328840197168,0.0,0.0
183600,21.35539901815315,0.0,0.0
187200,21.247316218146864,0.0,0.0
190800,21.143550161155076,0.0,0.0
194400,21.048033468631445,0.0,0.0
198000,20.941824428518544,0.0,0.0
201600,20.821329609306872,0.0,0.0
205200,21.44258690278707,0.0,0.0
208800,22.260026625863418,0.0,0.0
212400,23.053664551198494,0.0,0.0
216000,23.81578620064954,0.0,0.0
219600,24.54296359905277,0.0,0.0
223200,24.494756856916126,0.0,0.0
226800,24.376725564179935,0.0,0.0
230400,24.19271881843281,0.0,0.0
234000,24.130911828847672,0.0,0.0
237600,24.07256244657367,0.0,0.0
241200,23.990835846066318,0.0,0.0
244800,23.902943655795184,0.0,0.0
248400,23.801122850946513,0.0,0.0
252000,23.696623649627384,-241.44789927523905,0.0
255600,23.5936626724108,-250.58262912289524,0.0
259200,23.48180975872657,-127.5120952063628,0.0
