time,vpos
0,-54.98578331257077
3600,-1.1510603873471386
7200,0.5534595114859691
10800,23.60647937016966
14400,43.07010566711511
18000,42.066475420285705
21600,73.81421838648933
25200,82.28306600030248
28800,40.06175228869011
32400,-10.462146356144217
36000,-22.57699823713365
39600,-18.888026087078433
43200,-0.26088659958178256
46800,-2.533569656141467
50400,-12.561523118965756
54000,-39.749462960938445
57600,-99.94575189491488
61200,-88.82092199139296
64800,-99.76246009617107
68400,-68.66543506538866
72000,-5.720980379201135
75600,-4.335893571274155
79200,71.88463843593351
82800,21.544857165057557
86400,25.717306000876384
90000,13.652725885968817
93600,47.37995887280923
97200,49.26510332205499
100800,57.27106929196671
104400,-87.61575454765023
108000,-10.587199458121011
111600,99.9998878360351
115200,-99.99999474182357
118800,-100.0
122400,-100.0
126000,-99.99999999999662
129600,-99.99999999997519
133200,-99.37231962351439
136800,-99.99483422058346
140400,-99.99989527985966
144000,-99.9995892365498
147600,-99.96583089948268
151200,-99.99999673641699
154800,-99.9993571039756
158400,-99.99995275273848
162000,-51.40164859845725
165600,-31.539033988313747
169200,99.98735390472673
172800,58.59981636583165
176400,47.74073564798137
180000,30.64561267723028
183600,14.102370187265405
187200,13.009380547388554
190800,21.903517909104156
194400,64.27461988795906
198000,99.99999992053657
201600,50.41613905033033
205200,-100.0
208800,-100.0
212400,-100.0
216000,-100.0
219600,-99.99999999925197
223200,-99.9999354746087
226800,-99.9999999998629
230400,-93.00103101897501
234000,-88.71650799494445
237600,-91.84107152103587
241200,-89.11113920039149
244800,-63.74320135723484
248400,-11.135770336780176
252000,41.724387924174714
255600,36.77967104301495
259200,9.354338968076831
