time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.78278117626428,0.0,0.0
7200,19.70425354736261,0.0,0.0
10800,19.624696921329644,0.0,0.0
14400,19.599446277671518,0.0,0.0
18000,19.658050787511172,0.0,0.0
21600,20.13178993454079,0.0,0.0
25200,20.819895802957035,0.0,0.0
28800,21.00006151687944,0.0,0.0
32400,21.243745316244997,0.0,0.0
36000,21.357417281133337,0.0,0.0
39600,21.328580933971523,0.0,0.0
43200,21.321204950213485,0.0,0.0
46800,21.342719887424664,0.0,0.0
50400,21.30008630659563,0.0,0.0
54000,21.187381759454524,0.0,0.0
57600,21.00000576511951,0.0,0.0
61200,20.683552603270982,0.0,0.0
64800,20.375320753558583,0.0,0.0
68400,20.04163882720377,0.0,0.0
72000,19.79749726773605,0.0,0.0
75600,19.699229437253678,0.0,0.0
79200,19.590158625995457,0.0,0.0
82800,19.668188430028124,0.0,0.0
86400,19.625520466694752,0.0,0.0
90000,19.58417427106923,0.0,0.0
93600,19.51353648846998,0.0,0.0
97200,19.52583068232059,0.0,0.0
100800,19.568340291027937,0.0,0.0
104400,19.630009307951696,0.0,0.0
108000,19.349389618593307,0.0,0.0
111600,19.451906957715607,0.0,0.0
115200,20.36673541552227,0.0,0.0
118800,20.877168632542805,0.0,0.0
122400,21.42983856081969,0.0,0.0
126000,21.912636453472828,0.0,0.0
129600,22.0018773005184,0.0,0.0
133200,22.02363723824334,0.0,0.0
136800,22.00676362596323,0.0,0.0
140400,21.90397399910819,0.0,0.0
144000,21.721655112981352,0.0,0.0
147600,21.470180986877892,0.0,0.0
151200,21.152149464251295,0.0,0.0
154800,20.826215497802423,0.0,0.0
158400,20.49132059711286,0.0,0.0
162000,20.15548694130996,0.0,0.0
165600,19.937658661605496,0.0,0.0
169200,19.769677888219064,0.0,0.0
172800,19.92906298178798,0.0,0.0
176400,19.978858158949834,0.0,0.0
180000,19.998973250996926,0.0,0.0
183600,19.974316847932187,0.0,0.0
187200,19.90862045139238,0.0,0.0
190800,19.844153333474026,0.0,0.0
194400,19.809451166065344,0.0,0.0
198000,19.94839923095219,0.0,0.0
201600,20.30021502809211,0.0,0.0
205200,21.295777722162825,0.0,0.0
208800,22.113904533643108,0.0,0.0
212400,22.908298466152303,0.0,0.0
216000,23.671309209426283,0.0,0.0
219600,24.399495074441177,0.0,0.0
223200,24.352123600968525,0.0,0.0
226800,24.234981959288177,0.0,0.0
230400,24.05178452585716,-7199999.99999007,0.0
234000,23.83508578522344,-13896074.233356258,0.0
237600,23.56145657325999,-20283662.80899222,0.0
241200,23.258016916274244,-26896219.95850682,0.0
244800,22.95653766126776,-33312221.98093504,0.0
248400,22.704031311867027,-37901732.47865597,0.0
252000,22.578515197305137,-38703507.942904145,0.0
255600,22.584265434180452,-35699352.01236357,0.0
259200,22.56815151019805,-33051215.697266493,0.0
