time,cair.T
0,293.15
3600,293.1067943710033
7200,293.1843214620538
10800,293.09312102064155
14400,292.89889041055096
18000,292.8506053292927
21600,293.1724686496694
25200,293.9264242127144
28800,294.15001994632644
32400,294.2936619246924
36000,294.4262306428007
39600,294.4212903131487
43200,294.4598652459747
46800,294.58001547273744
50400,294.5435471563593
54000,294.24521446347296
57600,294.1508181327311
61200,293.95322689934153
64800,293.6714819549832
68400,293.33652472809894
72000,293.17081976812034
75600,292.9489920970783
79200,292.7946749835234
82800,292.72085840321773
86400,292.7070060122044
90000,292.6520522120275
93600,292.61772851879283
97200,292.5043986591421
100800,292.46132887517615
104400,292.3890588478419
108000,292.3632853515762
111600,292.72555035677436
115200,293.64060208776414
118800,294.14810832333444
122400,294.69989759325745
126000,295.18173699051886
129600,295.27021053257516
133200,295.2913361754703
136800,295.27230678128666
140400,295.1688415749006
144000,294.9859893647395
147600,294.7401942623956
151200,294.4463526808889
154800,294.193250949863
158400,293.9200417178092
162000,293.75638727832353
165600,293.47981603212094
169200,293.27066097274206
172800,293.08629761028317
176400,293.16551862308677
180000,293.2644283825785
183600,293.36857962265134
187200,293.4792916838655
190800,293.6168123612797
194400,293.74244359106564
198000,293.7963168326875
201600,294.1433719796665
205200,294.7613220908684
208800,295.5730109075903
212400,296.3612544739892
216000,297.11813696190444
219600,297.8403725861178
223200,297.7913256055452
226800,297.6725301823834
230400,297.4877841731191
234000,297.25253067502376
237600,296.95211909078273
241200,296.62841960864
244800,296.2989322980621
248400,295.956598855055
252000,295.61346351392837
255600,295.2735298662941
259200,295.04892767362657
