time,T,Qr,vetot
0,20.0,0.0,0.0
3600,19.956794371003298,0.0,0.0
7200,20.03432146205381,0.0,0.0
10800,19.94312102064157,0.0,0.0
14400,19.748890410550985,0.0,0.0
18000,19.700605329292728,0.0,0.0
21600,20.022468649669406,0.0,0.0
25200,20.776424212714403,0.0,0.0
28800,21.00001994632646,0.0,0.0
32400,21.143661924692424,0.0,0.0
36000,21.276230642800726,0.0,0.0
39600,21.27129031314871,0.0,0.0
43200,21.30986524597472,0.0,0.0
46800,21.430015472737466,0.0,0.0
50400,21.39354715635932,0.0,0.0
54000,21.095214463472985,0.0,0.0
57600,21.000818132731126,0.0,0.0
61200,20.803226899341553,0.0,0.0
64800,20.521481954983244,0.0,0.0
68400,20.18652472809896,0.0,0.0
72000,20.02081976812036,0.0,0.0
75600,19.798992097078326,0.0,0.0
79200,19.64467498352343,0.0,0.0
82800,19.570858403217755,0.0,0.0
86400,19.557006012204397,0.0,0.0
90000,19.502052212027536,0.0,0.0
93600,19.467728518792853,0.0,0.0
97200,19.354398659142134,0.0,0.0
100800,19.311328875176173,0.0,0.0
104400,19.23905884784193,0.0,0.0
108000,19.213285351576246,0.0,0.0
111600,19.575550356774386,0.0,0.0
115200,20.49060208776416,0.0,0.0
118800,20.998108323334463,0.0,0.0
122400,21.54989759325747,0.0,0.0
126000,22.03173699051888,0.0,0.0
129600,22.120210532575186,0.0,0.0
133200,22.141336175470315,0.0,0.0
136800,22.12230678128668,0.0,0.0
140400,22.018841574900648,0.0,0.0
144000,21.835989364739532,0.0,0.0
147600,21.59019426239564,0.0,0.0
151200,21.2963526808889,0.0,0.0
154800,21.043250949863022,0.0,0.0
158400,20.77004171780925,0.0,0.0
162000,20.606387278323552,0.0,0.0
165600,20.32981603212096,0.0,0.0
169200,20.120660972742087,0.0,0.0
172800,19.93629761028319,0.0,0.0
176400,20.01551862308679,0.0,0.0
180000,20.114428382578524,0.0,0.0
183600,20.21857962265136,0.0,0.0
187200,20.329291683865506,0.0,0.0
190800,20.46681236127972,0.0,0.0
194400,20.59244359106566,0.0,0.0
198000,20.646316832687546,0.0,0.0
201600,20.993371979666506,0.0,0.0
205200,21.61132209086844,0.0,0.0
208800,22.42301090759031,0.0,0.0
212400,23.211254473989243,0.0,0.0
216000,23.968136961904463,0.0,0.0
219600,24.690372586117803,0.0,0.0
223200,24.641325605545205,0.0,0.0
226800,24.522530182383434,0.0,0.0
230400,24.337784173119132,0.0,0.0
234000,24.102530675023786,0.0,0.0
237600,23.802119090782753,-7130603.4336069925,0.0
241200,23.478419608640024,-14295905.07744384,0.0
244800,23.148932298062107,-21495905.0044773,0.0
248400,22.80659885505503,-28695905.00447731,0.0
252000,22.46346351392839,-35882803.4604472,0.0
255600,22.12352986629412,-43069701.70917728,0.0
259200,21.898927673626588,-46632139.03127066,0.0
